#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-08-03 23:06:39.166
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X

Time (s)	Channel 1 (V)	Channel 2 (V)
-0.0050237499999999996	1.1376953125000056	1.750640869140625
-0.0050225000000000001	1.1499786376953125	1.75048828125
-0.0050212499999999997	1.1630249023437562	1.750640869140625
-0.0050200000000000002	1.176910400390625	1.75048828125
-0.0050187499999999998	1.18896484375	1.7499542236328125
-0.0050175000000000003	1.2000274658203125	1.7514801025390625
-0.0050162499999999999	1.2129974365234375	1.750030517578125
-0.0050150000000000004	1.2274932861328058	1.7513275146484368
-0.00501375	1.238555908203125	1.7508697509765625
-0.0050124999999999996	1.2504577636718806	1.7501068115234375
-0.0050112500000000001	1.26251220703125	1.7499542236328125
-0.0050099999999999997	1.2762451171875053	1.7507934570312498
-0.0050087500000000002	1.2879180908203125	1.75018310546875
-0.0050074999999999998	1.298370361328125	1.7504119873046875
-0.0050062500000000003	1.3104248046875	1.75048828125
-0.0050049999999999999	1.3228607177734375	1.7514801025390625
-0.0050037500000000004	1.3348388671874944	1.7508697509765627
-0.0050025	1.345672607421875	1.7501068115234375
-0.0050012499999999996	1.3574218750000053	1.7508697509765623
-0.0050000000000000001	1.3692474365234375	1.7502593994140625
-0.0049987499999999997	1.380615234375	1.751556396484375
-0.0049975000000000002	1.392974853515625	1.7513275146484375
-0.0049962499999999998	1.4038848876953125	1.750335693359375
-0.0049950000000000003	1.4151763916015574	1.7514038085937496
-0.0049937499999999999	1.4260101318359375	1.7499542236328125
-0.0049925000000000004	1.4367675781249951	1.7504119873046873
-0.00499125	1.44775390625	1.7499542236328125
-0.0049899999999999996	1.4574432373046931	1.7504882812500004
-0.0049887500000000001	1.4698028564453125	1.7514801025390625
-0.0049874999999999997	1.47979736328125	1.7501068115234375
-0.0049862500000000002	1.4899444580078125	1.7514801025390625
-0.0049849999999999998	1.49993896484375	1.75048828125
-0.0049837500000000003	1.5103912353515578	1.7507171630859375
-0.0049824999999999999	1.5207672119140625	1.7505645751953125
-0.0049812499999999996	1.5306854248046924	1.7510986328125
-0.0049800000000000001	1.5415191650390625	1.7508697509765625
-0.0049787499999999997	1.5513610839843797	1.7504882812500004
-0.0049775000000000002	1.561737060546875	1.751251220703125
-0.0049762499999999998	1.5714263916015625	1.7505645751953125
-0.0049750000000000003	1.580963134765625	1.7514801025390625
-0.0049737499999999999	1.5898895263671875	1.751556396484375
-0.0049725000000000004	1.5993499755859333	1.7506408691406254
-0.00497125	1.609344482421875	1.7507171630859375
-0.0049699999999999996	1.6188812255859415	1.7501068115234379
-0.0049687500000000001	1.6277313232421875	1.751251220703125
-0.0049674999999999997	1.635894775390629	1.7513275146484368
-0.0049662500000000002	1.6448974609375	1.750030517578125
-0.0049649999999999998	1.6550445556640625	1.75048828125
-0.0049637500000000003	1.6632080078125	1.751556396484375
-0.0049624999999999999	1.6722869873046875	1.7510223388671875
-0.0049612500000000004	1.6815948486328083	1.7508697509765625
-0.00496	1.6888427734375	1.7514801025390625
-0.0049587499999999996	1.6969299316406294	1.7507171630859377
-0.0049575000000000001	1.706695556640625	1.75140380859375
-0.0049562499999999997	1.71295166015625	1.7513275146484375
-0.0049550000000000002	1.72271728515625	1.75079345703125
-0.0049537499999999998	1.72943115234375	1.75018310546875
-0.0049525000000000003	1.7385101318359333	1.7514038085937496
-0.0049512499999999999	1.7450714111328125	1.7514801025390625
-0.0049500000000000004	1.7523193359374967	1.7500305175781257
-0.00494875	1.75994873046875	1.7499542236328125
-0.0049474999999999996	1.7688751220703156	1.7514038085937496
-0.0049462500000000001	1.7755126953125	1.750640869140625
-0.0049449999999999997	1.7821502685546875	1.7508697509765625
-0.0049437500000000002	1.7884063720703125	1.750335693359375
-0.0049424999999999998	1.7974853515625	1.7501068115234375
-0.0049412500000000003	1.8027496337890601	1.7501068115234375
-0.0049399999999999999	1.809844970703125	1.750946044921875
-0.0049387500000000004	1.8165588378906219	1.7514801025390623
-0.0049375	1.8242645263671875	1.75079345703125
-0.0049362499999999997	1.8291473388671906	1.7507934570312502
-0.0049350000000000002	1.8361663818359375	1.75140380859375
-0.0049337499999999998	1.8412017822265625	1.751556396484375
-0.0049325000000000003	1.8491363525390625	1.7498779296875
-0.0049312499999999999	1.854248046875	1.7499542236328125
-0.0049300000000000004	1.8599700927734348	1.7511749267578121
-0.00492875	1.866302490234375	1.75140380859375
-0.0049274999999999996	1.8712615966796899	1.750030517578125
-0.0049262500000000001	1.8766021728515625	1.750030517578125
-0.0049249999999999997	1.8833160400390641	1.7513275146484375
-0.0049237500000000002	1.8865966796875	1.7511749267578125
-0.0049224999999999998	1.8920135498046875	1.7510986328125
-0.0049212500000000003	1.89788818359375	1.751251220703125
-0.0049199999999999999	1.9026947021484375	1.750335693359375
-0.0049187500000000004	1.9065856933593732	1.7508697509765623
-0.0049175	1.91192626953125	1.750946044921875
-0.0049162499999999996	1.916809082031252	1.751251220703125
-0.0049150000000000001	1.9213104248046875	1.7511749267578125
-0.0049137499999999997	1.9249725341796897	1.7507934570312502
-0.0049125000000000002	1.9300079345703125	1.7511749267578125
-0.0049112499999999998	1.934356689453125	1.7513275146484375
-0.0049100000000000003	1.9379425048828109	1.7508697509765627
-0.0049087499999999999	1.9416046142578125	1.750946044921875
-0.0049075000000000004	1.9448089599609359	1.7503356933593752
-0.00490625	1.9499969482421875	1.7501068115234375
-0.0049049999999999996	1.9525909423828136	1.7514038085937496
-0.0049037500000000001	1.9549560546875	1.7505645751953125
-0.0049024999999999997	1.9580841064453125	1.750335693359375
-0.0049012500000000002	1.9631195068359375	1.7507171630859375
-0.0048999999999999998	1.96533203125	1.75048828125
-0.0048987500000000003	1.9688415527343734	1.7512512207031246
-0.0048974999999999999	1.9718170166015625	1.7498779296875https://meet.google.com/kbd-cudy-gih
-0.0048962500000000004	1.9725799560546871	1.7503356933593748
-0.004895	1.9769287109375	1.751251220703125
-0.0048937499999999997	1.9790649414062507	1.7499542236328127
-0.0048925000000000001	1.980743408203125	1.7504119873046875
-0.0048912499999999998	1.9824981689453125	1.75079345703125
-0.0048900000000000002	1.9850921630859375	1.7514801025390625
-0.0048887499999999999	1.985931396484375	1.7505645751953125
-0.0048875000000000004	1.9887542724609362	1.7510223388671873
-0.00488625	1.9902801513671875	1.751251220703125
-0.0048849999999999996	1.9910430908203138	1.7501831054687502
-0.0048837500000000001	1.993865966796875	1.75048828125
-0.0048824999999999997	1.99554443359375	1.7508697509765625
-0.0048812500000000002	1.9957733154296875	1.750640869140625
-0.0048799999999999998	1.997528076171875	1.7514801025390625
-0.0048787500000000003	1.9976806640625	1.7502593994140625
-0.0048774999999999999	1.9994354248046875	1.750335693359375
-0.0048762500000000004	1.9989013671875002	1.7510986328124996
-0.004875	2.0001983642578125	1.7511749267578125
-0.0048737499999999996	2.0005035400390621	1.7516326904296871
-0.0048725000000000001	1.9995880126953125	1.75079345703125
-0.0048712499999999997	2.0001983642578125	1.7504119873046877
-0.0048700000000000002	2.0000457763671875	1.7508697509765625
-0.0048687499999999998	2.000274658203125	1.7513275146484375
-0.0048675000000000003	1.9998168945312502	1.7506408691406252
-0.0048662499999999999	2.0005035400390625	1.750640869140625
-0.0048650000000000004	1.9995117187500004	1.7503356933593752
-0.00486375	1.9985198974609375	1.7510986328125
-0.0048624999999999996	1.9985198974609375	1.7515563964843748
-0.0048612500000000001	1.9985198974609375	1.750946044921875
-0.0048599999999999997	1.997833251953125	1.75079345703125
-0.0048587500000000002	1.995697021484375	1.751556396484375
-0.0048574999999999998	1.9954681396484375	1.75140380859375
-0.0048562500000000003	1.9941711425781257	1.7504119873046879
-0.0048549999999999999	1.9915008544921875	1.7499542236328125
-0.0048537500000000004	1.9902038574218757	1.75018310546875
-0.0048525	1.988067626953125	1.75140380859375
-0.0048512499999999997	1.9875335693359364	1.7516326904296873
-0.0048500000000000001	1.985015869140625	1.750946044921875
-0.0048487499999999998	1.9834136962890625	1.75079345703125
-0.0048475000000000002	1.980438232421875	1.751251220703125
-0.0048462499999999999	1.978607177734375	1.751251220703125
-0.0048450000000000003	1.9763183593750011	1.7514801025390625
-0.00484375	1.973114013671875	1.7505645751953125
-0.0048424999999999996	1.9719696044921857	1.7502593994140629
-0.0048412500000000001	1.9680023193359375	1.7513275146484375
-0.0048399999999999997	1.9659423828124989	1.750946044921875
-0.0048387500000000002	1.963348388671875	1.7507171630859375
-0.0048374999999999998	1.9596099853515625	1.75079345703125
-0.0048362500000000003	1.9557952880859375	1.75048828125
-0.0048349999999999999	1.95281982421875	1.7507171630859375
-0.0048337500000000004	1.9497680664062513	1.7500305175781252
-0.0048325	1.945648193359375	1.7510223388671875
-0.0048312499999999996	1.9421386718749987	1.7500305175781257
-0.0048300000000000001	1.9390869140625	1.7514801025390625
-0.0048287499999999997	1.9345855712890601	1.7500305175781254
-0.0048275000000000002	1.9293212890625	1.7508697509765625
-0.0048262499999999998	1.92535400390625	1.7501068115234375
-0.0048250000000000003	1.9221496582031266	1.7513275146484371
-0.0048237499999999999	1.917572021484375	1.75079345703125
-0.0048225000000000004	1.9114685058593777	1.7512512207031248
-0.00482125	1.9081878662109375	1.75048828125
-0.0048199999999999996	1.9023132324218737	1.75079345703125
-0.0048187500000000001	1.8991851806640625	1.7510223388671875
-0.0048174999999999997	1.89300537109375	1.7510986328125
-0.0048162500000000002	1.88751220703125	1.7508697509765625
-0.0048149999999999998	1.8824005126953125	1.75140380859375
-0.0048137500000000003	1.877899169921877	1.7508697509765627
-0.0048124999999999999	1.8726348876953125	1.7508697509765625
-0.0048112500000000004	1.8665313720703152	1.7507171630859375
-0.00481	1.8603515625	1.7501068115234375
-0.0048087499999999997	1.8544006347656223	1.75048828125
-0.0048075000000000001	1.848297119140625	1.750335693359375
-0.0048062499999999998	1.8431854248046875	1.7498779296875
-0.0048050000000000002	1.8364715576171875	1.7511749267578125
-0.0048037499999999999	1.8314361572265625	1.7507171630859375
-0.0048025000000000003	1.8233489990234413	1.7514038085937498
-0.00480125	1.8163299560546875	1.75048828125
-0.0047999999999999996	1.8113708496093719	1.7498779296875002
-0.0047987500000000001	1.80450439453125	1.7505645751953125
-0.0047974999999999997	1.7971801757812464	1.7511749267578123
-0.0047962500000000002	1.7894744873046875	1.7507171630859375
-0.0047949999999999998	1.7827606201171875	1.7507171630859375
-0.0047937500000000003	1.7768096923828125	1.7505645751953125
-0.0047924999999999999	1.769561767578125	1.750946044921875
-0.0047912500000000004	1.7604827880859417	1.7505645751953127
-0.00479	1.7536163330078125	1.75079345703125
-0.0047887499999999996	1.747131347656246	1.7501831054687502
-0.0047875000000000001	1.73858642578125	1.7508697509765625
-0.0047862499999999997	1.7296600341796844	1.7504882812500002
-0.0047850000000000002	1.7226409912109375	1.7510986328125
-0.0047837499999999998	1.7145538330078125	1.75048828125
-0.0047825000000000003	1.7073822021484408	1.7511749267578123
-0.0047812499999999999	1.697998046875	1.75018310546875
-0.0047800000000000004	1.6893768310546915	1.7499542236328125
-0.00477875	1.681060791015625	1.750640869140625
-0.0047774999999999996	1.6736602783203085	1.7511749267578125
-0.0047762500000000001	1.66473388671875	1.75140380859375
-0.0047749999999999997	1.656036376953125	1.7498779296875
-0.0047737500000000002	1.6469573974609375	1.7504119873046875
-0.0047724999999999998	1.637115478515625	1.75048828125
-0.0047712500000000003	1.6283416748046915	1.7501068115234377
-0.0047699999999999999	1.619873046875	1.7510986328125
-0.0047687500000000004	1.6094207763671922	1.750946044921875
-0.0047675	1.6017913818359375	1.75018310546875
-0.0047662499999999997	1.5912628173828076	1.7506408691406248
-0.0047650000000000001	1.5805816650390625	1.7501068115234375
-0.0047637499999999998	1.570892333984375	1.7499542236328125
-0.0047625000000000002	1.562042236328125	1.7513275146484375
-0.0047612499999999999	1.5535736083984375	1.7501068115234375
-0.0047600000000000003	1.5423583984375051	1.7507171630859373
-0.00475875	1.5325927734375	1.7508697509765625
-0.0047574999999999996	1.5216064453124962	1.7510223388671877
-0.0047562500000000001	1.513214111328125	1.751556396484375
-0.0047549999999999997	1.5013122558593708	1.7515563964843746
-0.0047537500000000002	1.491851806640625	1.750335693359375
-0.0047524999999999998	1.4801025390625	1.75048828125
-0.0047512500000000003	1.4713287353515625	1.7507171630859375
-0.0047499999999999999	1.459503173828125	1.750640869140625
-0.0047487500000000004	1.4485168457031299	1.7514801025390621
-0.0047475	1.436920166015625	1.7513275146484375
-0.0047462499999999996	1.4266967773437447	1.7501068115234377
-0.0047450000000000001	1.4151763916015625	1.7504119873046875
-0.0047437499999999997	1.4050292968749951	1.7508697509765623
-0.0047425000000000002	1.39404296875	1.7504119873046875
-0.0047412499999999998	1.3818359375	1.75048828125
-0.0047400000000000003	1.3704681396484426	1.7499542236328127
-0.0047387499999999999	1.3590240478515625	1.750030517578125
-0.0047375000000000004	1.3481140136718799	1.7502593994140625
-0.00473625	1.3352203369140625	1.750030517578125
-0.0047349999999999996	1.3243103027343688	1.7506408691406252
-0.0047337500000000001	1.310882568359375	1.750946044921875
-0.0047324999999999997	1.2998199462890625	1.7502593994140625
-0.0047312500000000002	1.2880706787109375	1.7501068115234375
-0.0047299999999999998	1.2762451171875	1.750335693359375
-0.0047287500000000003	1.263275146484381	1.7506408691406248
-0.0047274999999999999	1.251983642578125	1.750946044921875
-0.0047262500000000004	1.2395477294921931	1.7505645751953127
-0.004725	1.227264404296875	1.7507171630859375
-0.0047237499999999997	1.2152862548828063	1.750640869140625
-0.0047225000000000001	1.2017059326171875	1.7508697509765625
-0.0047212499999999998	1.1907196044921875	1.751556396484375
-0.0047200000000000002	1.177825927734375	1.7499542236328125
-0.0047187499999999999	1.16363525390625	1.7502593994140625
-0.0047175000000000003	1.1521148681640678	1.7515563964843743
-0.00471625	1.138153076171875	1.7499542236328125
-0.0047149999999999996	1.1257171630859315	1.7507171630859373
-0.0047137500000000001	1.1125946044921875	1.7504119873046875
-0.0047124999999999997	1.0987091064453065	1.7507934570312502
-0.0047112500000000002	1.0857391357421875	1.7514801025390625
-0.0047099999999999998	1.07391357421875	1.750335693359375
-0.0047087500000000003	1.0601806640625	1.7505645751953125
-0.0047074999999999999	1.0462188720703125	1.7499542236328125
-0.0047062500000000004	1.0335540771484433	1.7508697509765621
-0.004705	1.019439697265625	1.7498779296875
-0.0047037499999999996	1.0064697265624931	1.7505645751953129
-0.0047025000000000001	0.9911346435546875	1.7514801025390625
-0.0047012499999999997	0.97862243652343106	1.7499542236328129
-0.0047000000000000002	0.9644317626953125	1.7507171630859375
-0.0046987499999999998	0.9526824951171875	1.75018310546875
-0.0046975000000000003	0.93704223632813211	1.7501068115234375
-0.0046962499999999999	0.9232330322265625	1.7514801025390625
-0.0046950000000000004	0.91056823730469327	1.751251220703125
-0.00469375	0.896759033203125	1.7505645751953125
-0.0046924999999999996	0.88134765624999323	1.7499542236328125
-0.0046912500000000001	0.8664703369140625	1.750030517578125
-0.0046899999999999997	0.852508544921875	1.751251220703125
-0.0046887500000000002	0.83892822265625	1.7510986328125
-0.0046874999999999998	0.8240509033203125	1.7507171630859375
-0.0046862500000000003	0.80986022949219394	1.7504119873046877
-0.0046849999999999999	0.7955169677734375	1.7501068115234375
-0.0046837500000000004	0.78247070312500588	1.750030517578125
-0.0046825	0.7674407958984375	1.750335693359375
-0.0046812499999999996	0.75302124023436789	1.7502593994140625
-0.0046800000000000001	0.7373809814453125	1.7504119873046875
-0.0046787499999999997	0.7231903076171875	1.7502593994140625
-0.0046775000000000002	0.7086181640625	1.750335693359375
-0.0046762499999999999	0.69366455078125	1.7513275146484375
-0.0046750000000000003	0.67893981933594416	1.7508697509765627
-0.00467375	0.66436767578125	1.751251220703125
-0.0046724999999999996	0.65071105957030462	1.7511749267578125
-0.0046712500000000001	0.6334686279296875	1.75140380859375
-0.0046699999999999997	0.62004089355468051	1.7501831054687504
-0.0046687500000000002	0.6046295166015625	1.7513275146484375
-0.0046674999999999998	0.59112548828125	1.750640869140625
-0.0046662500000000003	0.5731964111328125	1.7502593994140625
-0.0046649999999999999	0.5599212646484375	1.7502593994140625
-0.0046637500000000004	0.54565429687500644	1.7505645751953123
-0.0046625	0.529937744140625	1.750335693359375
-0.0046612499999999996	0.51429748535155584	1.7510986328125
-0.0046600000000000001	0.4996490478515625	1.7508697509765625
-0.0046587499999999997	0.48301696777343089	1.7505645751953127
-0.0046575000000000002	0.4685211181640625	1.750946044921875
-0.0046562499999999998	0.453338623046875	1.7505645751953125
-0.0046550000000000003	0.43853759765625	1.751251220703125
-0.0046537499999999999	0.423583984375	1.7510986328125
-0.0046525000000000004	0.40672302246094516	1.7507171630859377
-0.00465125	0.3917694091796875	1.750946044921875
-0.0046499999999999996	0.37567138671874339	1.7505645751953123
-0.0046487500000000001	0.3610992431640625	1.7498779296875
-0.0046474999999999997	0.345916748046875	1.7514801025390625
-0.0046462500000000002	0.3308868408203125	1.75079345703125
-0.0046449999999999998	0.313873291015625	1.750030517578125
-0.0046437500000000003	0.29975891113281894	1.7502593994140625
-0.0046424999999999999	0.2838134765625	1.7511749267578125
-0.0046412500000000004	0.26885986328125677	1.7505645751953127
-0.00464	0.2512359619140625	1.7507171630859375
-0.0046387499999999996	0.23704528808593017	1.7498779296875002
-0.0046375000000000001	0.220947265625	1.7502593994140625
-0.0046362499999999997	0.206451416015625	1.7499542236328125
-0.0046350000000000002	0.1885223388671875	1.7513275146484375
-0.0046337499999999998	0.173187255859375	1.7498779296875
-0.0046325000000000003	0.15945434570313125	1.7514801025390618
-0.00463125	0.144195556640625	1.7499542236328125
-0.0046299999999999996	0.12649536132811834	1.7513275146484371
-0.0046287500000000001	0.111846923828125	1.7505645751953125
-0.0046274999999999997	0.096740722656242395	1.7502593994140623
-0.0046262500000000002	0.0800323486328125	1.7499542236328125
-0.0046249999999999998	0.0643157958984375	1.751251220703125
-0.0046237500000000003	0.0482177734375	1.75079345703125
-0.0046224999999999999	0.0341033935546875	1.7511749267578125
-0.0046212500000000004	0.018157958984382251	1.7504882812500002
-0.00462	0.0023651123046875	1.7514801025390625
-0.0046187499999999996	-0.014801025390631731	1.7504882812500002
-0.0046175000000000001	-0.02960205078125	1.7511749267578125
-0.0046162499999999997	-0.045242309570319612	1.7511749267578121
-0.0046150000000000002	-0.060882568359375	1.7499542236328125
-0.0046137499999999998	-0.077056884765625	1.7502593994140625
-0.0046125000000000003	-0.092620849609375	1.75048828125
-0.0046112499999999999	-0.1078033447265625	1.7507171630859375
-0.0046100000000000004	-0.12390136718749267	1.7502593994140627
-0.00460875	-0.1390838623046875	1.7504119873046875
-0.0046074999999999996	-0.15609741210938155	1.7498779296875002
-0.0046062500000000001	-0.1705169677734375	1.7504119873046875
-0.0046049999999999997	-0.1851654052734375	1.75079345703125
-0.0046037500000000002	-0.2024078369140625	1.751251220703125
-0.0046024999999999998	-0.218505859375	1.7511749267578125
-0.0046012500000000003	-0.23406982421874292	1.7498779296875007
-0.0045999999999999999	-0.2487945556640625	1.7513275146484375
-0.0045987500000000004	-0.26519775390624256	1.7498779296875007
-0.0045975	-0.2799224853515625	1.7499542236328125
-0.0045962499999999996	-0.29571533203125677	1.7510223388671871
-0.0045950000000000001	-0.3105926513671875	1.7498779296875
-0.0045937499999999997	-0.3272247314453125	1.751556396484375
-0.0045925000000000002	-0.3429412841796875	1.7510986328125
-0.0045912499999999998	-0.3566741943359375	1.75140380859375
-0.0045900000000000003	-0.37300109863280506	1.7504882812500004
-0.0045887499999999999	-0.3884124755859375	1.7514801025390625
-0.0045875000000000004	-0.40496826171874245	1.7514801025390625
-0.00458625	-0.4201507568359375	1.7501068115234375
-0.0045849999999999997	-0.43426513671875716	1.7506408691406252
-0.0045837500000000002	-0.449981689453125	1.7510223388671875
-0.0045824999999999998	-0.4651641845703125	1.75079345703125
-0.0045812500000000003	-0.4796600341796875	1.7505645751953125
-0.0045799999999999999	-0.4956817626953125	1.7498779296875
-0.0045787500000000004	-0.51071166992186812	1.7503356933593748
-0.0045775	-0.5269622802734375	1.7501068115234375
-0.0045762499999999996	-0.54115295410156894	1.7500305175781254
-0.0045750000000000001	-0.555419921875	1.75079345703125
-0.0045737499999999997	-0.57029724121094549	1.75079345703125
-0.0045725000000000002	-0.5877685546875	1.7508697509765625
-0.0045712499999999998	-0.6006622314453125	1.751251220703125
-0.0045700000000000003	-0.6158447265625	1.751251220703125
-0.0045687499999999999	-0.63140869140625	1.750946044921875
-0.0045675000000000004	-0.64682006835936801	1.7500305175781254
-0.00456625	-0.6612396240234375	1.75048828125
-0.0045649999999999996	-0.67520141601563166	1.7505645751953129
-0.0045637500000000001	-0.689849853515625	1.75140380859375
-0.0045624999999999997	-0.705871582031256	1.75048828125
-0.0045612500000000002	-0.719146728515625	1.7502593994140625
-0.0045599999999999998	-0.7353973388671875	1.75140380859375
-0.0045587500000000003	-0.74935913085936867	1.7505645751953129
-0.0045574999999999999	-0.7631683349609375	1.7514801025390625
-0.0045562500000000004	-0.77835083007811812	1.7514801025390625
-0.004555	-0.7921600341796875	1.7505645751953125
-0.0045537499999999996	-0.80642700195313144	1.750946044921875
-0.0045525000000000001	-0.8206939697265625	1.7511749267578125
-0.0045512499999999997	-0.8350372314453125	1.751251220703125
-0.0045500000000000002	-0.8495330810546875	1.75079345703125
-0.0045487499999999998	-0.8636474609375	1.7510223388671875
-0.0045475000000000003	-0.87654113769530662	1.7515563964843748
-0.0045462499999999999	-0.893402099609375	1.7498779296875
-0.0045450000000000004	-0.90614318847655673	1.7504882812499998
-0.00454375	-0.919647216796875	1.7507171630859375
-0.0045424999999999997	-0.93460083007813088	1.750640869140625
-0.0045412500000000001	-0.9476470947265625	1.75048828125
-0.0045399999999999998	-0.961151123046875	1.7511749267578125
-0.0045387500000000002	-0.975799560546875	1.7508697509765625
-0.0045374999999999999	-0.9888458251953125	1.7507171630859375
-0.0045362500000000004	-1.0030364990234311	1.7504119873046877
-0.004535	-1.015625	1.750030517578125
-0.0045337499999999996	-1.029815673828131	1.750030517578125
-0.0045325000000000001	-1.04278564453125	1.750030517578125
-0.0045312499999999997	-1.0570526123046935	1.7514801025390623
-0.0045300000000000002	-1.0700225830078125	1.7510986328125
-0.0045287499999999998	-1.0821533203125	1.7502593994140625
-0.0045275000000000003	-1.0968780517578125	1.750335693359375
-0.0045262499999999999	-1.109161376953125	1.750030517578125
-0.0045250000000000004	-1.1226654052734313	1.750030517578125
-0.00452375	-1.1353302001953125	1.750946044921875
-0.0045224999999999996	-1.1484527587890678	1.7504882812500004
-0.0045212500000000001	-1.1603546142578125	1.751556396484375
-0.0045199999999999997	-1.1737823486328183	1.7498779296875002
-0.0045187500000000002	-1.1862945556640625	1.750335693359375
-0.0045174999999999998	-1.19964599609375	1.75140380859375
